XPT,YPT,ZPT,AU_G_T,use,DIST_C
25.0,232.5,7.5,0.72971666,0,34.041
25.0,235.5,7.5,1.3111217,0,32.178
25.0,238.5,7.5,0.86816806,0,30.495
25.0,241.5,7.5,1.8516463,0,29.027
25.0,244.5,7.5,2.59917808,0,27.805
25.0,247.5,7.5,3.08336306,0,26.865
25.0,250.5,7.5,1.21071815,0,26.235
25.0,253.5,7.5,0.40716234,0,25.94
25.0,256.5,7.5,2.50731611,0,25.989
25.0,259.5,7.5,2.15357995,0,26.382
25.0,262.5,7.5,1.29405236,0,27.103
25.0,265.5,7.5,2.02980566,0,26.195
25.0,268.5,7.5,1.58086848,0,23.336
25.0,271.5,7.5,1.48752713,0,20.518
25.0,274.5,7.5,0.85833448,0,17.759
25.0,277.5,7.5,0.40929455,0,15.093
25.0,280.5,7.5,1.91987586,0,12.578
25.0,283.5,7.5,2.16751075,0,10.326
25.0,286.5,7.5,2.00964403,0,8.5465
25.0,289.5,7.5,0.71020985,0,7.5799
25.0,292.5,7.5,2.33270502,0,7.7374
25.0,295.5,7.5,1.04597723,0,8.9599
25.0,298.5,7.5,1.57420516,0,10.895
25.0,301.5,7.5,0.89785898,0,13.233
25.0,304.5,7.5,0.70652223,0,15.796
25.0,307.5,7.5,0.85934579,0,18.491
25.0,310.5,7.5,1.28576195,0,21.268
25.0,313.5,7.5,0.40844479,0,24.099
25.0,316.5,7.5,0.46880755,0,26.966
25.0,319.5,7.5,0.73033839,0,29.859
25.0,322.5,7.5,2.11964488,0,32.772
25.0,325.5,7.5,0.71246582,0,35.699
25.0,328.5,7.5,1.21411431,0,38.637
25.0,331.5,7.5,1.02554512,0,41.584
25.0,334.5,7.5,1.85218918,0,44.538
25.0,337.5,7.5,0.61490583,0,47.498
25.0,340.5,7.5,1.31517589,0,50.463
25.0,343.5,7.5,1.55141771,0,53.431
25.0,346.5,7.5,2.56907415,0,56.403
25.0,349.5,7.5,2.13732719,0,59.378
25.0,352.5,7.5,2.54008222,0,62.355
25.0,355.5,7.5,1.99912882,0,65.334
25.0,358.5,7.5,1.14329123,0,68.315
25.0,361.5,7.5,1.31254387,0,71.298
25.0,364.5,7.5,0.72473001,0,72.612
25.0,367.5,7.5,0.34511462,0,71.005
25.0,370.5,7.5,0.23672973,0,68.688
25.0,373.5,7.5,0.1513821,0,65.954
25.0,376.5,7.5,0.38190621,0,63.244
25.0,379.5,7.5,1.28724897,0,60.561
25.0,382.5,7.5,2.53941274,0,57.909
25.0,385.5,7.5,2.88558817,0,55.293
25.0,388.5,7.5,1.76503515,0,52.718
25.0,391.5,7.5,0.86001444,0,50.19
25.0,394.5,7.5,2.55503416,0,47.717
25.0,397.5,7.5,2.89428711,0,45.308
25.0,400.5,7.5,1.96776986,0,42.973
25.0,403.5,7.5,4.57292747,0,40.725
25.0,406.5,7.5,2.34802079,0,38.58
25.0,409.5,7.5,2.88276958,0,36.555
25.0,412.5,7.5,3.0990088,0,34.671
25.0,415.5,7.5,4.30140591,0,32.954
25.0,418.5,7.5,1.99989164,0,31.43
25.0,421.5,7.5,2.68467259,0,30.128
25.0,424.5,7.5,3.63124418,0,29.078
25.0,427.5,7.5,2.11406398,0,28.309
25.0,430.5,7.5,2.89592433,0,27.844
25.0,433.5,7.5,2.50735545,0,27.697
25.0,436.5,7.5,1.12267649,0,27.874
25.0,439.5,7.5,0.71247452,0,28.37
25.0,442.5,7.5,1.85058916,0,29.167
25.0,445.5,7.5,2.36725569,0,30.242
25.0,448.5,7.5,1.85062194,0,31.566
25.0,451.5,7.5,3.59314227,0,33.11
25.0,454.5,7.5,3.32388115,0,34.845
25.0,457.5,7.5,3.10311317,0,34.406
25.0,460.5,7.5,2.70342803,0,31.411
25.0,463.5,7.5,2.73032546,0,28.416
25.0,466.5,7.5,2.53831053,0,25.422
25.0,469.5,7.5,3.09583497,0,22.43
25.0,472.5,7.5,4.94956589,0,19.44
25.0,475.5,7.5,2.70376825,0,16.454
25.0,478.5,7.5,2.89728737,0,13.475
25.0,481.5,7.5,2.23619461,0,10.506
25.0,484.5,7.5,1.02042365,0,7.5636
25.0,487.5,7.5,1.21353412,0,4.6938
25.0,490.5,7.5,1.44181859,0,2.2034
25.0,493.5,7.5,1.82260644,0,2.3829
25.0,496.5,7.5,0.73528349,0,4.9499
25.0,499.5,7.5,2.32120109,0,7.831
25.0,502.5,7.5,1.89223087,0,10.777
25.0,505.5,7.5,2.05944943,0,13.747
25.0,508.5,7.5,2.66645145,0,16.727
25.0,511.5,7.5,2.00280166,0,19.713
25.0,514.5,7.5,2.1992619,0,22.703
25.0,517.5,7.5,1.85059559,0,25.696
25.0,520.5,7.5,2.07063103,0,28.689
25.0,523.5,7.5,1.0053004,0,31.685
25.0,526.5,7.5,0.74438578,0,34.68
25.0,529.5,7.5,0.99470729,0,37.677
25.0,532.5,7.5,1.28870547,0,40.674
25.0,535.5,7.5,1.84086502,0,43.672
25.0,538.5,7.5,0.89389926,0,46.669
25.0,541.5,7.5,0.7084049,0,49.667
25.0,544.5,7.5,0.40914822,0,49.971
25.0,547.5,7.5,0.78237969,0,47.246
25.0,550.5,7.5,0.5725283,0,44.556
25.0,553.5,7.5,0.39901564,0,41.909
25.0,556.5,7.5,1.2922852,0,39.312
25.0,559.5,7.5,0.70777017,0,36.777
25.0,562.5,7.5,0.40909013,0,34.317
25.0,565.5,7.5,0.71764362,0,31.949
25.0,568.5,7.5,0.39947218,0,29.696
25.0,571.5,7.5,0.66683584,0,27.585
25.0,574.5,7.5,1.60562074,0,25.652
25.0,577.5,7.5,1.60866153,0,23.94
25.0,580.5,7.5,2.02312827,0,22.5
25.0,583.5,7.5,2.39915013,0,21.385
25.0,586.5,7.5,1.94461143,0,20.65
25.0,589.5,7.5,1.25645041,0,20.335
25.0,592.5,7.5,1.09647894,0,20.46
25.0,595.5,7.5,1.74289608,0,21.017
25.0,598.5,7.5,3.68383312,0,21.973
25.0,601.5,7.5,2.00930142,0,23.279
25.0,604.5,7.5,2.60983372,0,24.88
25.0,607.5,7.5,1.29554594,0,26.723
25.0,610.5,7.5,1.14110184,0,28.761
25.0,613.5,7.5,3.22749233,0,30.957
25.0,616.5,7.5,3.76998091,0,33.278
25.0,619.5,7.5,3.68551993,0,35.7
25.0,622.5,7.5,3.59755373,0,38.205
25.0,625.5,7.5,4.90630007,0,40.776
25.0,628.5,7.5,4.19414949,0,43.403
25.0,631.5,7.5,4.54551268,0,46.075
25.0,634.5,7.5,2.05585551,0,48.307
25.0,637.5,7.5,2.89820838,0,45.338
25.0,640.5,7.5,2.53711057,0,42.373
25.0,643.5,7.5,3.01346636,0,39.414
25.0,646.5,7.5,1.50927508,0,36.462
25.0,649.5,7.5,2.50914526,0,33.518
25.0,652.5,7.5,2.47453094,0,30.585
25.0,655.5,7.5,2.57627583,0,27.666
25.0,658.5,7.5,3.61964703,0,24.767
25.0,661.5,7.5,1.84746444,0,21.894
25.0,664.5,7.5,2.06595159,0,19.062
25.0,667.5,7.5,2.70580363,0,16.289
25.0,670.5,7.5,1.33352399,0,13.613
25.0,673.5,7.5,0.80740201,0,11.104
25.0,676.5,7.5,0.40550175,0,8.9036
25.0,679.5,7.5,0.40840974,0,7.2977
25.0,682.5,7.5,0.23029503,0,6.726
25.0,685.5,7.5,1.02188063,0,7.4312
25.0,688.5,7.5,1.85225511,0,9.1216
25.0,691.5,7.5,2.55789542,0,11.366
25.0,694.5,7.5,0.54872411,0,13.899
25.0,697.5,7.5,2.16476774,0,16.588
25.0,700.5,7.5,1.2132256,0,19.368
25.0,703.5,7.5,0.4301534,0,22.206
25.0,706.5,7.5,0.84929842,0,25.082
25.0,709.5,7.5,2.02583146,0,27.984
25.0,712.5,7.5,0.70236397,0,30.904
25.0,715.5,7.5,0.61188853,0,33.839
25.0,718.5,7.5,0.27494213,0,36.482
25.0,721.5,7.5,0.56914777,0,34.999
25.0,724.5,7.5,1.46757877,0,33.718
25.0,727.5,7.5,0.86966878,0,32.663
25.0,730.5,7.5,0.39353806,0,31.857
25.0,733.5,7.5,1.0072763,0,31.319
25.0,736.5,7.5,0.21996322,0,31.062
25.0,739.5,7.5,0.73625404,0,31.095
25.0,742.5,7.5,1.07216537,0,31.414
25.0,745.5,7.5,0.28571355,0,32.013
25.0,748.5,7.5,0.01435193,0,32.876
25.0,1.5,10.5,1.30621898,0,88.679
25.0,4.5,10.5,0.86522454,0,88.781
25.0,7.5,10.5,0.24624342,0,87.54
25.0,10.5,10.5,0.49280584,0,86.078
25.0,13.5,10.5,0.01500864,0,84.652
25.0,16.5,10.5,1.50408387,0,81.841
25.0,19.5,10.5,2.27024317,0,79.043
25.0,22.5,10.5,1.74023712,0,76.261
25.0,25.5,10.5,1.26896894,0,73.495
25.0,28.5,10.5,2.31712246,0,70.749
25.0,31.5,10.5,3.08380175,0,68.025
25.0,34.5,10.5,1.57275951,0,65.324
25.0,37.5,10.5,2.17804742,0,62.651
25.0,40.5,10.5,1.39596772,0,60.008
25.0,43.5,10.5,0.80229825,0,57.401
25.0,46.5,10.5,0.65908939,0,54.834
25.0,49.5,10.5,0.63085455,0,52.313
25.0,52.5,10.5,0.41008455,0,49.845
25.0,55.5,10.5,1.84273291,0,47.439
25.0,58.5,10.5,0.76083034,0,45.103
25.0,61.5,10.5,0.4586072,0,42.851
25.0,64.5,10.5,1.56593096,0,40.695
25.0,67.5,10.5,0.32556692,0,38.652
25.0,70.5,10.5,2.3956387,0,36.74
25.0,73.5,10.5,0.80356348,0,34.982
25.0,76.5,10.5,0.75773782,0,33.401
25.0,79.5,10.5,0.49140891,0,32.024
25.0,82.5,10.5,0.72328621,0,30.877
25.0,85.5,10.5,2.15587521,0,29.988
25.0,88.5,10.5,2.42044544,0,29.38
25.0,91.5,10.5,2.94368148,0,29.07
25.0,94.5,10.5,1.23578119,0,29.068
25.0,97.5,10.5,0.92605972,0,29.374
25.0,100.5,10.5,0.49330276,0,29.979
25.0,103.5,10.5,0.86084038,0,30.864
25.0,106.5,10.5,2.65533781,0,32.008
25.0,109.5,10.5,1.07638252,0,33.382
25.0,112.5,10.5,0.7441175,0,34.961
25.0,115.5,10.5,1.63226831,0,33.701
25.0,118.5,10.5,1.21425128,0,31.854
25.0,121.5,10.5,2.34884381,0,30.193
25.0,124.5,10.5,3.08403301,0,28.749
25.0,127.5,10.5,1.31142962,0,27.558
25.0,130.5,10.5,1.04138362,0,26.653
25.0,133.5,10.5,0.98041499,0,26.063
25.0,136.5,10.5,1.9061619,0,25.811
25.0,139.5,10.5,2.62197423,0,25.906
25.0,142.5,10.5,3.65539956,0,26.345
25.0,145.5,10.5,2.70782685,0,27.111
25.0,148.5,10.5,2.89715362,0,28.176
25.0,151.5,10.5,2.31629038,0,29.51
25.0,154.5,10.5,2.54615331,0,31.077
25.0,157.5,10.5,3.10114789,0,32.843
25.0,160.5,10.5,3.08102322,0,34.779
25.0,163.5,10.5,1.28798342,0,36.858
25.0,166.5,10.5,0.95178282,0,39.057
25.0,169.5,10.5,1.55061138,0,41.357
25.0,172.5,10.5,1.69691169,0,43.741
25.0,175.5,10.5,0.37427101,0,46.198
25.0,178.5,10.5,0.40138963,0,48.715
25.0,181.5,10.5,0.15361065,0,51.284
25.0,184.5,10.5,1.28938425,0,53.898
25.0,187.5,10.5,0.4011867,0,56.55
25.0,190.5,10.5,1.30555141,0,59.235
25.0,193.5,10.5,0.86362451,0,61.95
25.0,196.5,10.5,1.66249561,0,62.429
25.0,199.5,10.5,2.68397117,0,59.649
25.0,202.5,10.5,0.86736631,0,56.891
25.0,205.5,10.5,1.21401143,0,54.158
25.0,208.5,10.5,2.27995491,0,51.456
25.0,211.5,10.5,1.45264506,0,48.788
25.0,214.5,10.5,1.30897331,0,46.161
25.0,217.5,10.5,1.02237988,0,43.582
25.0,220.5,10.5,2.65939713,0,41.061
25.0,223.5,10.5,1.57188797,0,38.608
25.0,226.5,10.5,0.808065,0,36.238
25.0,229.5,10.5,1.19891191,0,33.967
25.0,232.5,10.5,0.84064353,0,31.817
25.0,235.5,10.5,1.10213614,0,29.814
25.0,238.5,10.5,1.56777155,0,27.99
25.0,241.5,10.5,1.60837317,0,26.383
25.0,244.5,10.5,0.7405284,0,25.032
25.0,247.5,10.5,1.45625567,0,23.983
25.0,250.5,10.5,0.81709331,0,23.276
25.0,253.5,10.5,2.56416416,0,22.942
25.0,256.5,10.5,1.58135736,0,22.999
25.0,259.5,10.5,2.04860806,0,23.442
25.0,262.5,10.5,0.86961257,0,24.251
25.0,265.5,10.5,2.55479836,0,25.39
25.0,268.5,10.5,2.00983715,0,24.466
25.0,271.5,10.5,1.31155407,0,21.794
25.0,274.5,10.5,0.49368,0,19.22
25.0,277.5,10.5,0.9258523,0,16.787
25.0,280.5,10.5,2.63626313,0,14.568
25.0,283.5,10.5,3.06426358,0,12.674
25.0,286.5,10.5,2.49642158,0,11.271
25.0,289.5,10.5,1.92211795,0,10.557
25.0,292.5,10.5,2.08014512,0,10.671
25.0,295.5,10.5,0.40879393,0,11.588
25.0,298.5,10.5,1.85066664,0,13.141
25.0,301.5,10.5,1.69332254,0,15.136
25.0,304.5,10.5,0.1328793,0,17.422
25.0,307.5,10.5,0.91389102,0,19.898
25.0,310.5,10.5,0.1527734,0,22.502
25.0,313.5,10.5,0.70707101,0,25.194
25.0,316.5,10.5,1.61319721,0,27.949
25.0,319.5,10.5,0.72221482,0,30.75
25.0,322.5,10.5,0.40912852,0,33.586
25.0,325.5,10.5,0.84680825,0,36.447
25.0,328.5,10.5,1.2536608,0,39.33
25.0,331.5,10.5,0.34511787,0,42.228
25.0,334.5,10.5,0.40828824,0,45.14
25.0,337.5,10.5,0.64288211,0,48.063
25.0,340.5,10.5,1.12464249,0,50.995
25.0,343.5,10.5,2.16116452,0,53.934
25.0,346.5,10.5,1.57259548,0,56.88
25.0,349.5,10.5,2.27761221,0,59.831
25.0,352.5,10.5,0.72858411,0,62.786
25.0,355.5,10.5,0.93634433,0,65.746
25.0,358.5,10.5,0.40898889,0,68.709
25.0,361.5,10.5,0.51828492,0,71.675
25.0,364.5,10.5,0.13003829,0,70.127
25.0,367.5,10.5,0.37021813,0,68.461
25.0,370.5,10.5,0.23014212,0,66.889
25.0,373.5,10.5,0.14110847,0,64.751
25.0,376.5,10.5,0.09001643,0,61.989
25.0,379.5,10.5,0.86829966,0,59.249
25.0,382.5,10.5,2.07664561,0,56.536
25.0,385.5,10.5,1.07603896,0,53.853
25.0,388.5,10.5,2.34917259,0,51.206
25.0,391.5,10.5,1.65104675,0,48.599
25.0,394.5,10.5,3.23063636,0,46.041
25.0,397.5,10.5,3.54504132,0,43.539
25.0,400.5,10.5,2.89579129,0,41.103
25.0,403.5,10.5,3.09038115,0,38.747
25.0,406.5,10.5,2.95647383,0,36.486
25.0,409.5,10.5,2.64894891,0,34.337
25.0,412.5,10.5,2.70705104,0,32.325
25.0,415.5,10.5,3.079108,0,30.476
25.0,418.5,10.5,4.50294876,0,28.821
25.0,421.5,10.5,2.51122832,0,27.395
25.0,424.5,10.5,3.82673526,0,26.237
25.0,427.5,10.5,1.03119254,0,25.382
25.0,430.5,10.5,2.52847099,0,24.861
25.0,433.5,10.5,1.57489038,0,24.697
25.0,436.5,10.5,0.85888761,0,24.896
25.0,439.5,10.5,0.86292326,0,25.449
25.0,442.5,10.5,2.44146895,0,26.335
25.0,445.5,10.5,2.34804988,0,27.521
25.0,448.5,10.5,3.55461836,0,28.97
25.0,451.5,10.5,3.44096112,0,30.645
25.0,454.5,10.5,2.70104384,0,32.511
25.0,457.5,10.5,3.10797238,0,34.386
25.0,460.5,10.5,3.68784237,0,31.388
25.0,463.5,10.5,2.88296914,0,28.391
25.0,466.5,10.5,2.47931218,0,25.395
25.0,469.5,10.5,2.87910128,0,22.399
25.0,472.5,10.5,2.69806361,0,19.404
25.0,475.5,10.5,3.07800031,0,16.412
25.0,478.5,10.5,2.59290481,0,13.423
25.0,481.5,10.5,0.41134888,0,10.44
25.0,484.5,10.5,0.78680915,0,7.4713
25.0,487.5,10.5,1.49616897,0,4.5435
25.0,490.5,10.5,0.48910001,1,1.8619
25.0,493.5,10.5,0.78013355,0,2.0712
25.0,496.5,10.5,3.11078262,0,4.8076
25.0,499.5,10.5,2.16276574,0,7.7418
25.0,502.5,10.5,1.66063535,0,10.713
25.0,505.5,10.5,2.26048779,0,13.696
25.0,508.5,10.5,1.57539797,0,16.685
25.0,511.5,10.5,2.36751914,0,19.678
25.0,514.5,10.5,1.74250007,0,22.673
25.0,517.5,10.5,0.4908416,0,25.669
25.0,520.5,10.5,2.05203509,0,28.665
25.0,523.5,10.5,1.69880474,0,31.663
25.0,526.5,10.5,1.46111643,0,34.66
25.0,529.5,10.5,0.62138927,0,37.659
25.0,532.5,10.5,1.7022872,0,40.657
25.0,535.5,10.5,0.41121054,0,43.656
25.0,538.5,10.5,1.05008984,0,46.654
25.0,541.5,10.5,0.85541302,0,49.653
25.0,544.5,10.5,0.40980577,0,48.827
25.0,547.5,10.5,0.74419791,0,46.035
25.0,550.5,10.5,1.01571,0,43.27
25.0,553.5,10.5,0.86592472,0,40.539
25.0,556.5,10.5,2.01241779,0,37.848
25.0,559.5,10.5,0.30954868,0,35.208
25.0,562.5,10.5,1.51186967,0,32.63
25.0,565.5,10.5,1.72716904,0,30.13
25.0,568.5,10.5,0.8610993,0,27.729
25.0,571.5,10.5,0.40998632,0,25.456
25.0,574.5,10.5,0.51171088,0,23.347
25.0,577.5,10.5,2.69173002,0,21.452
25.0,580.5,10.5,3.03798699,0,19.831
25.0,583.5,10.5,0.48913428,0,18.557
25.0,586.5,10.5,1.11646438,0,17.705
25.0,589.5,10.5,2.89060092,0,17.337
25.0,592.5,10.5,4.04833317,0,17.484
25.0,595.5,10.5,2.54420781,0,18.132
25.0,598.5,10.5,2.89577818,0,19.232
25.0,601.5,10.5,1.28146565,0,20.712
25.0,604.5,10.5,3.01288795,0,22.496
25.0,607.5,10.5,2.01045513,0,24.519
25.0,610.5,10.5,2.31706238,0,26.726
25.0,613.5,10.5,3.32857108,0,29.075
25.0,616.5,10.5,3.59976125,0,31.535
25.0,619.5,10.5,3.25380278,0,34.082
25.0,622.5,10.5,4.02510405,0,36.697
25.0,625.5,10.5,3.01183677,0,39.367
25.0,628.5,10.5,2.5161283,0,42.081
25.0,631.5,10.5,1.99909735,0,44.832
25.0,634.5,10.5,2.67647958,0,47.613
25.0,637.5,10.5,3.1040504,0,45.879
25.0,640.5,10.5,3.03389978,0,42.951
25.0,643.5,10.5,3.0331378,0,40.035
25.0,646.5,10.5,3.3281405,0,37.132
25.0,649.5,10.5,2.70278788,0,34.246
25.0,652.5,10.5,2.89667106,0,31.381
25.0,655.5,10.5,2.20060325,0,28.544
25.0,658.5,10.5,1.57274926,0,25.743
25.0,661.5,10.5,0.85849667,0,22.994
25.0,664.5,10.5,2.09391642,0,20.315
25.0,667.5,10.5,2.39828682,0,17.739
25.0,670.5,10.5,2.36497211,0,15.318
25.0,673.5,10.5,0.32529315,0,13.139
25.0,676.5,10.5,0.23048188,0,11.341
25.0,679.5,10.5,1.28839576,0,10.129
25.0,682.5,10.5,0.49527067,0,9.7254
25.0,685.5,10.5,2.05358243,0,10.226
25.0,688.5,10.5,2.68973231,0,11.513
25.0,691.5,10.5,1.30877328,0,13.362
25.0,694.5,10.5,1.21168983,0,15.573
25.0,697.5,10.5,2.00809789,0,18.014
25.0,700.5,10.5,0.85979223,0,20.603
25.0,703.5,10.5,0.40820101,0,23.291
25.0,706.5,10.5,0.40975997,0,26.047
25.0,709.5,10.5,0.85860926,0,28.852
25.0,712.5,10.5,0.70480108,0,31.692
25.0,715.5,10.5,0.3135106,0,34.56
25.0,718.5,10.5,0.52866322,0,33.966
25.0,721.5,10.5,0.80885035,0,32.368
25.0,724.5,10.5,0.40486547,0,30.978
25.0,727.5,10.5,2.13128972,0,29.827
25.0,730.5,10.5,0.74047703,0,28.942
25.0,733.5,10.5,1.85431254,0,28.349
25.0,736.5,10.5,0.56426001,0,28.065
25.0,739.5,10.5,0.50847161,0,28.1
25.0,742.5,10.5,0.46665668,0,28.454
25.0,745.5,10.5,0.08868709,0,29.114
25.0,748.5,10.5,0.01814525,0,30.06
25.0,1.5,13.5,1.89001143,0,85.68
25.0,4.5,13.5,0.81361109,0,85.785
25.0,7.5,13.5,2.89520812,0,84.955
25.0,10.5,13.5,2.15863276,0,83.449
25.0,13.5,13.5,0.70933908,0,82.024
25.0,16.5,13.5,0.78935391,0,80.686
25.0,19.5,13.5,0.99367028,0,77.991
25.0,22.5,13.5,2.33523417,0,75.17
25.0,25.5,13.5,1.62697732,0,72.363
25.0,28.5,13.5,2.1199944,0,69.572
25.0,31.5,13.5,1.30761564,0,66.799
25.0,34.5,13.5,0.74299717,0,64.047
25.0,37.5,13.5,2.31717086,0,61.318
25.0,40.5,13.5,0.85738134,0,58.616
25.0,43.5,13.5,2.02247739,0,55.944
25.0,46.5,13.5,1.04606664,0,53.307
25.0,49.5,13.5,2.53553414,0,50.71
25.0,52.5,13.5,0.31158173,0,48.16
25.0,55.5,13.5,1.31334841,0,45.664
25.0,58.5,13.5,1.85063529,0,43.233
25.0,61.5,13.5,2.69238997,0,40.878
25.0,64.5,13.5,1.07963014,0,38.612
25.0,67.5,13.5,1.85218728,0,36.453
25.0,70.5,13.5,2.01642585,0,34.419
25.0,73.5,13.5,2.67361546,0,32.536
25.0,76.5,13.5,2.9667151,0,30.829
25.0,79.5,13.5,2.0086112,0,29.331
25.0,82.5,13.5,1.937132,0,28.075
25.0,85.5,13.5,2.74417305,0,27.094
25.0,88.5,13.5,1.98136175,0,26.42
25.0,91.5,13.5,1.0358851,0,26.074
25.0,94.5,13.5,1.49292207,0,26.072
25.0,97.5,13.5,1.52962494,0,26.413
25.0,100.5,13.5,1.00142145,0,27.084
25.0,103.5,13.5,1.63150156,0,28.061
25.0,106.5,13.5,1.50179851,0,29.314
25.0,109.5,13.5,0.71544516,0,30.809
25.0,112.5,13.5,2.39083552,0,32.513
25.0,115.5,13.5,0.63506824,0,31.463
25.0,118.5,13.5,1.85755789,0,29.476
25.0,121.5,13.5,1.85496688,0,27.673
25.0,124.5,13.5,1.84484446,0,26.09
25.0,127.5,13.5,0.85876006,0,24.772
25.0,130.5,13.5,0.8054027,0,23.76
25.0,133.5,13.5,1.59271348,0,23.097
25.0,136.5,13.5,1.72153902,0,22.812
25.0,139.5,13.5,3.00446439,0,22.92
25.0,142.5,13.5,3.5690999,0,23.415
25.0,145.5,13.5,2.89661694,0,24.273
25.0,148.5,13.5,2.007972,0,25.458
25.0,151.5,13.5,2.53717184,0,26.926
25.0,154.5,13.5,2.60615683,0,28.635
25.0,157.5,13.5,2.15008855,0,30.543
25.0,160.5,13.5,1.21533096,0,32.616
25.0,163.5,13.5,0.72496372,0,34.824
25.0,166.5,13.5,0.40786743,0,37.143
25.0,169.5,13.5,0.40027186,0,39.555
25.0,172.5,13.5,0.27560326,0,42.041
25.0,175.5,13.5,0.58048469,0,44.592
25.0,178.5,13.5,0.26246834,0,47.195
25.0,181.5,13.5,0.25391135,0,49.842
25.0,184.5,13.5,0.86888421,0,52.528
25.0,187.5,13.5,0.85922736,0,55.246
25.0,190.5,13.5,1.56359196,0,57.992
25.0,193.5,13.5,1.01611292,0,60.761
25.0,196.5,13.5,1.50209081,0,61.391
25.0,199.5,13.5,1.81667793,0,58.562
25.0,202.5,13.5,1.30720627,0,55.75
25.0,205.5,13.5,0.85750282,0,52.959
25.0,208.5,13.5,2.34283328,0,50.191
25.0,211.5,13.5,1.99989283,0,47.453
25.0,214.5,13.5,0.86809057,0,44.748
25.0,217.5,13.5,1.97086322,0,42.082
25.0,220.5,13.5,0.76780218,0,39.465
25.0,223.5,13.5,1.55501091,0,36.906
25.0,226.5,13.5,2.68911505,0,34.419
25.0,229.5,13.5,2.05565238,0,32.019
25.0,232.5,13.5,2.24721026,0,29.729
25.0,235.5,13.5,0.69206697,0,27.575
25.0,238.5,13.5,1.64907527,0,25.592
25.0,241.5,13.5,1.49962747,0,23.823
25.0,244.5,13.5,0.86989397,0,22.319
25.0,247.5,13.5,1.147367,0,21.135
25.0,250.5,13.5,2.3002913,0,20.329
25.0,253.5,13.5,2.89250875,0,19.946
25.0,256.5,13.5,1.51887083,0,20.011
25.0,259.5,13.5,1.69009018,0,20.518
25.0,262.5,13.5,0.83285022,0,21.438
25.0,265.5,13.5,3.62374806,0,22.719
25.0,268.5,13.5,3.59478402,0,24.305
25.0,271.5,13.5,2.64955306,0,23.388
25.0,274.5,13.5,2.02309465,0,21.009
25.0,277.5,13.5,2.28502822,0,18.81
25.0,280.5,13.5,2.50353503,0,16.859
25.0,283.5,13.5,2.56602621,0,15.252
25.0,286.5,13.5,2.14584589,0,14.108
25.0,289.5,13.5,0.86574847,0,13.545
25.0,292.5,13.5,0.86617368,0,13.633
25.0,295.5,13.5,0.68814838,0,14.362
25.0,298.5,13.5,0.78717262,0,15.643
25.0,301.5,13.5,0.40816984,0,17.352
25.0,304.5,13.5,0.49292004,0,19.378
25.0,307.5,13.5,0.45034629,0,21.632
25.0,310.5,13.5,2.15350533,0,24.049
25.0,313.5,13.5,0.70712489,0,26.585
25.0,316.5,13.5,2.15410256,0,29.209
25.0,319.5,13.5,1.27662838,0,31.9
25.0,322.5,13.5,1.85063457,0,34.641
25.0,325.5,13.5,0.41033846,0,37.422
25.0,328.5,13.5,0.43125856,0,40.235
25.0,331.5,13.5,0.16164157,0,43.072
25.0,334.5,13.5,0.44607717,0,45.931
25.0,337.5,13.5,0.49330354,0,48.806
25.0,340.5,13.5,0.2227364,0,51.696
25.0,343.5,13.5,0.91684818,0,54.597
25.0,346.5,13.5,1.01510191,0,57.509
25.0,349.5,13.5,0.49477282,0,60.429
25.0,352.5,13.5,0.41097689,0,63.357
25.0,355.5,13.5,0.86632562,0,66.291
25.0,358.5,13.5,0.8667984,0,69.231
25.0,361.5,13.5,0.80577624,0,69.497
25.0,364.5,13.5,1.06555474,0,67.683
25.0,367.5,13.5,0.3210218,0,65.956
25.0,370.5,13.5,0.40813845,0,64.323
25.0,373.5,13.5,0.86338723,0,62.79
25.0,376.5,13.5,1.52763855,0,60.856
25.0,379.5,13.5,0.82866591,0,58.063
25.0,382.5,13.5,0.23070225,0,55.291
25.0,385.5,13.5,2.8394351,0,52.545
25.0,388.5,13.5,1.15382135,0,49.828
25.0,391.5,13.5,1.57520306,0,47.146
25.0,394.5,13.5,3.74297523,0,44.504
25.0,397.5,13.5,3.6121974,0,41.91
25.0,400.5,13.5,1.64213574,0,39.374
25.0,403.5,13.5,2.68813705,0,36.907
25.0,406.5,13.5,2.70701742,0,34.526
25.0,409.5,13.5,2.68426871,0,32.247
25.0,412.5,13.5,2.80498362,0,30.096
25.0,415.5,13.5,2.67993212,0,28.1
25.0,418.5,13.5,2.71234846,0,26.296
25.0,421.5,13.5,2.40986633,0,24.725
25.0,424.5,13.5,0.85476851,0,23.435
25.0,427.5,13.5,0.40866026,0,22.473
25.0,430.5,13.5,1.31040192,0,21.884
25.0,433.5,13.5,2.15061307,0,21.697
25.0,436.5,13.5,0.71632701,0,21.923
25.0,439.5,13.5,2.15652776,0,22.55
25.0,442.5,13.5,2.70360231,0,23.545
25.0,445.5,13.5,2.32473302,0,24.864
25.0,448.5,13.5,2.37406874,0,26.459
25.0,451.5,13.5,2.89496946,0,28.283
25.0,454.5,13.5,3.53890204,0,30.295
25.0,457.5,13.5,3.56722975,0,32.46
25.0,460.5,13.5,3.08207774,0,31.652
25.0,463.5,13.5,2.61973882,0,28.682
25.0,466.5,13.5,2.53753066,0,25.72
25.0,469.5,13.5,1.85121405,0,22.767
25.0,472.5,13.5,2.70773649,0,19.828
